ID,Subject
251000236,ECE151+MEC111+MTH111+MTH113+PHY112
251000237,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000238,ACCT201+CSCE101B+MATH201B
251000241,ARC111+ARC161+ECE151+HUM103+MTH113
251000242,ECE151+MEC112+MTH112+MTH113+PHY112
251000244,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000245,ACCT201+ECON201+MATH201B
251000247,APBI101+BIO102+CHM102+MATH102
251000248,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000251,ECE121+ECE151+MEC111+MTH111+MTH113+PHY112
251000252,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000254,ACCT201+ECON201+MATH201B
251000256,ECE151+MEC111+PHY111+PHY112
251000260,ACCT201+MATH201B+MGMT201+MOIT301
251000261,ARC111+ARC161+HUM103
251000262,ECE151+INT121+MATH100+MTH113
251000264,ACCT201+ECON201+MATH201B+MOIT301
251000265,CSCE101B+MATH110B
251000268,ACCT201+ECON201+MATH201B
251000278,ECE121+ECE151+ECE471+MTH112+MTH113
251000279,ARC111+ARC161+ECE151+HUM103+MTH113
251000283,CSC102/CSCI102+HUMA111+MATH121
251000284,ACCT201+ECON201+MATH201B+MOIT301
251000285,ARC111+ARC161+ECE151+HUM103+MTH113
251000286,ARC111+ARC161+HUM103
251000287,ARC111+ARC161+ECE151+HUM103+MTH113
251000289,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000290,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000293,CSC101/CSC111+CSC102/CSCI102+MATH102
251000294,CSC103+ECEN111+MATH113/MATH211+MATH122
251000295,ARC111+ARC161+HUM103+INT121
251000297,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251000298,ECE151+MEC112+MTH112+MTH113+PHY112
251000299,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000301,ACCT201+ECON201+MATH201B
251000304,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000306,HUMA111+INT121+MTH112+MTH113+PHY111/PHYS002
251000307,ECE121+ECE151+MTH112+MTH113+PHY112
251000309,APBI101+BIO102+CHM102+MATH102
251000310,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251000312,ACCT201+ECON201+MATH201B
251000313,ECE151+MEC112+MTH112+MTH113+PHY112
251000314,ARC111+ARC161+INT121+MATH100
251000317,ECE121+ECE151+MEC111+MTH111+MTH113+PHY112
251000321,ACCT201+ECON201+MATH201B+MOIT301
251000324,ECE151+MTH112+MTH113+PHY112
251000327,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000328,CHM111+CVL211+ECE151+MTH112+MTH113
251000329,ECE121+ECE151+HUMA111+MTH112+MTH113+PHY112
251000335,ECE121+ECE151+MEC111+MTH111+MTH113+PHY111/PHYS002
251000337,BMD101+BMD102+CSC103
251000338,ACCT201+CSCE101B+MATH201B+MGMT201
251000341,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000342,CSC102/CSCI102+MATH100+PHYS101C
251000343,ARC111+ARC161+HUM103
251000344,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000345,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000348,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000353,CSCE101B+MATH110B+MGMT201
251000354,ACCT201+ECON201+MATH201B
251000371,ECE121+ECE151+MTH111+PHY112
251000372,ARC111+ARC161+HUM103
251000378,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000379,INT121+MEC111+MTH111+PHY112
251000382,ARC111+ARC161+ECE151+HUM103+MTH113
251000383,ARC111+ARC161+ECE151+HUM103+MTH113
251000385,ACCT201+ECON201+MATH201B
251000387,CSC103+ECEN111+MATH113/MATH211+MATH122
251000388,ACCT201+ECON201+MATH201B+MOIT301
251000389,ACCT201+ECON201+MATH201B
251000390,ECE151+MEC112+MTH112+MTH113+PHY112
251000391,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000393,INT121+MTH113+PHY111
251000394,ARC111+ARC161+HUM103
251000395,ECE121+ECE151+MEC111+MTH111+MTH113+PHY112
251000401,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000402,ACCT201+CSCE101B+ECON201+MATH201B
251000403,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000405,ACCT201+ECON201+MATH201B+MOIT301
251000406,ECE151+MEC112+MTH112+MTH113+PHY112
251000408,ACCT201+ECON201+MATH201B+MOIT301
251000411,CSC101/CSC111+CSC102/CSCI102+MATH121+PHYS101C
251000415,ARC111+ARC161+ECE151+HUM103+MTH113
251000420,ECE121+ECE151+INT121+MTH112
251000422,ACCT201+ECON201+MATH201B
251000423,ACCT201+ECON201+MATH201B
251000424,CSC103+HUMA111+MATH121+PHYS101C
251000427,ARC111+ARC161+HUM103
251000429,ECE121+ECE151+MTH113+PHY112
251000432,ACCT201+CSCE101B+ECON201+MATH201B
251000433,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000434,ARC111+ARC161+ECE151+HUM103+MEC111
251000435,CSC101/CSC111+ECE121+INT111+MATH100
251000438,CSCE101B+MATH110B
251000447,CSC103+ECEN111+MATH122
251000448,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000449,ACCT201+ECON201+MATH201B
251000452,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000455,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000456,ECE121+ECE151+PHY112
251000458,ECE121+ECE151+INT121+MTH113+PHY112
251000463,CSC102/CSCI102+MATH121+PHYS101C
251000464,APBI101+APBI102+BIO102+CHM102+MATH102
251000465,ACCT201+ECON201+MATH201B
251000466,CSC103+MATH113/MATH211+MATH121+PHYS101C
251000467,ECE121+ECE151+MATH100+PHY112
251000468,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000471,ECE121+ECE151+MEC111+MTH111+MTH113+PHY112
251000472,ACCT201+ECON201+MATH201B+MOIT301
251000473,CSC103+ECEN111+HUMA203+MATH113/MATH211+MATH122
251000474,ACCT201+ECON201+MATH201B+MOIT301
251000479,ECE121+ECE151+MEC111+MTH111+MTH113+PHY112
251000481,ECE121+ECE151+ECE213+ECE233+MTH113+MTH216
251000484,ACCT201+CSCE101B+ECON201+MATH201B
251000486,ECE151+MEC111+MTH112+MTH113+PHY112
251000492,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000494,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000495,ECE121+ECE151+MEC111+PHY111
251000496,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000499,ECE151+MEC111+MTH113
251000501,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000502,APBI101+BIO102+CHM102+PHY102
251000503,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000507,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000510,ARC111+ARC161+HUM103
251000512,CSC101/CSC111+CSC102/CSCI102+MATH100
251000513,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000515,ACCT201+MATH201B+MGMT201+MOIT301
251000519,ACCT201+ECON201+MATH201B
251000520,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000521,ACCT201+ECON201+MATH201B
251000522,ARC111+ARC161+HUM103+INT121
251000524,CSC103+ECEN111+MATH121
251000525,ECE151+MEC111+MTH113+PHY112
251000526,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000527,MATH110B+MGMT201
251000528,ARC111+ARC161+ECE151+HUM103+MTH113
251000531,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000534,CHM111+ECE151+MEC111+MTH111+MTH113+PHY111/PHYS002
251000539,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251000540,ECE121+ECE151+INT121+MEC111+MTH111+PHY112
251000541,ECE121+ECE151+MTH112+MTH113+PHY112
251000545,ECE121+ECE151+MTH112+PHY112
251000546,ACCT201+ECON201+MATH201B
251000547,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000552,ECE151+HUMA111+MEC112+MTH113
251000553,ECE121+ECE151+PHY112
251000560,ECE151+MEC112+MTH112+MTH113+PHY112
251000561,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000563,ARC111+ARC161+HUM103+INT121
251000564,ACCT201+ECON201+MATH201B
251000571,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000574,ACCT201+ECON201+MATH201B+MGMT303
251000576,MEC112+MTH113+PHY112
251000578,ECE121+INT121+MTH113+PHY112
251000579,CSC103+HUMA111+MATH100
251000580,ECE121+ECE151+INT121+MATH100+MTH113
251000584,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000585,CSC102/CSCI102+MATH121+PHYS101C
251000586,BIO102+CHM102+MATH102
251000587,ACCT201+ECON201+MATH201B
251000588,ARC111+ARC161+ECE151+HUM103+MTH113
251000595,CSC103+ECEN111+MATH113/MATH211+MATH122
251000599,CHM111+ECE151+MTH112+PHY111/PHYS002
251000600,CSC103+ECEN111+HUMA203+MATH113/MATH211+MATH122
251000602,CSC103+HUMA111+MATH100
251000604,CSC102/CSCI102+MATH121+PHYS101C
251000613,ECE121+ECE151+MTH112+MTH113+PHY112
251000615,CSC103+MATH121+PHYS101C
251000616,ARC111+ARC161+ECE151+HUM103+MEC111
251000617,ACCT201+ECON201+MATH201B+MOIT301
251000622,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000623,ARC111+ARC161+ECE151+HUM103+MTH113
251000624,ACCT201+ECON201+MATH201B+MOIT301
251000628,ACCT201+ECON201+MATH201B
251000629,ARC111+ARC161+ECE151+HUM103+MTH113
251000630,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000631,ECE151+MEC111+MTH113+PHY111
251000633,ACCT201+ECON201+MATH201B+MOIT301
251000634,ACCT201+CSCE101B+ECON201+MATH201B
251000638,ECE151+MEC111+MTH112+MTH113
251000639,ECE151+INT121+MEC111
251000640,INT121+MEC112+MTH112+PHY112
251000642,ECE121+ECE151+MTH111+PHY112
251000643,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000644,APBI101+APBI102+BIO102+CHM102
251000645,ACCT201+ECON201+MATH201B
251000648,ACCT201+ECON201+MATH201B+MGMT303
251000650,ECE121+ECE151+HUMA111+MTH112+MTH113+PHY112
251000653,ECE121+ECE151+INT121+MTH111+MTH113+PHY112
251000654,ECE121+ECE151+INT121+PHY112
251000659,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000661,ECE151+MEC111+MTH111+MTH113+PHY111/PHYS002+PHY112
251000663,ECE121+ECE151+MTH112+MTH113+MTH214+PHY112
251000665,CSC103+ECEN111+MATH122
251000670,ACCT201+MATH201B+MGMT201
251000671,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000682,ECE151+MEC111+MTH112+MTH113
251000690,ACCT201+ECON201+MATH201B+MOIT301
251000693,ACCT201+ECON201+MATH201B
251000700,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000701,ECE151+MEC111+PHY112
251000703,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000707,ECE121+ECE151+MEC111+MTH113+PHY112
251000715,CSC103+ECEN111+HUMA111+MATH121
251000719,ECE151+INT121+MEC112+MTH112+MTH113+PHY112
251000723,CSC102/CSCI102+MATH100+PHYS101C
251000726,ARC111+ECE151+HUM103+MTH113
251000736,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000740,ACCT201+ECON201+MATH201B
251000747,ECE121+ECE151+MTH112+MTH113+MTH214+PHY112
251000748,ACCT201+ECON201+MATH201B
251000749,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000754,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000755,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000756,CSC102/CSCI102+CSCI208+CSCI212/CSCI221+ECEN101C+MATH113/MATH211+MATH201
251000758,ECE151+MEC112+MTH112+MTH113+PHY112
251000761,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000765,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000768,ECE121+ECE151+MTH111+MTH113+PHY111
251000769,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000770,ECE121+ECE151+MEC111+MTH113+PHY111
251000776,CSCE101B+MATH110B+MGMT201
251000777,ACCT201+ECON201+MATH201B+MOIT301
251000778,CSC101/CSC111+INT121+MATH100
251000779,ARC111+ARC161+ECE151+HUM103+MTH113
251000783,CSC101/CSC111+CSC102/CSCI102+MATH100
251000785,ACCT201+ECON201+MATH201B+MGMT201
251000790,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000791,ACCT201+CSCE101B+MATH201B
251000792,ECE151+INT121+MEC112+MTH112+MTH113+PHY112
251000794,ACCT201+ECON201+MATH201B+MOIT301
251000795,CSC102/CSCI102+ECEN111+MATH122
251000797,CSC103+MATH121+PHYS101C
251000798,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000799,ECE121+ECE151+MTH111+PHY112
251000803,CSC103+HUMA111+MATH100+PHYS101C
251000805,ACCT201+ECON201+MATH201B
251000810,ECE151+MEC111+MTH113+PHY111
251000813,ECE151+MEC112+MTH112+MTH113+PHY112
251000814,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000816,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000817,APBI101+BIO102+CHM102+MATH102
251000822,ECE151+MEC111+MTH111+MTH113+PHY111/PHYS002+PHY112
251000824,ECE151+MEC111+MTH113+PHY111
251000827,ACCT201+ECON201+MATH201B
251000828,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000836,ECE121+ECE151+MTH112+MTH113+PHY112
251000839,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000843,CSC101/CSC111+CSC102/CSCI102+MATH121
251000853,ECE121+ECE151+PHY112
251000854,ECE151+MEC112+MTH112+MTH113+PHY112
251000855,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000858,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000860,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000867,ECE151+INT121+MATH100+MTH113
251000868,ECE121+ECE151+MEC111+MTH111+MTH113+PHY112
251000869,ACCT201+ECON201+MATH201B+MGMT201
251000871,ECE121+ECE151+MTH113+PHY112
251000875,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000877,CSC101/CSC111+INT111+PHY111
251000878,ACCT201+ECON201+MATH201B
251000884,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000886,CSC102/CSCI102+MATH121+PHYS101C
251000887,CSC103+ECEN111+MATH122
251000888,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000889,CSC103+ECEN111+HUMA203+MATH113/MATH211+MATH122
251000890,ACCT201+ECON201+MATH201B
251000891,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000892,ECE121+ECE151+MEC111+MTH113+PHY111
251000893,ACCT201+MATH201B+MGMT201
251000895,CSC101/CSC111+INT121+MEC111+PHY111
251000902,ACCT201+ECON201+MATH201B+MOIT301
251000904,CSC103+MATH121+PHYS101C
251000905,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000908,CSCE101B+MATH110B+NSCI103
251000909,ACCT201+ECON201+MATH201B
251000912,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000913,ACCT201+ECON201+MATH201B+MOIT301
251000918,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251000920,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000924,ECE121+ECE151+MATH100+MTH113
251000931,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251000932,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000933,ECE151+INT121+MEC112+MTH112+MTH113+PHY112
251000934,ARC111+ARC161+ECE151+HUM103+MTH113
251000936,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000939,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251000940,CSC101/CSC111+ECE151+MTH113+PHY112
251000941,MEC111+MTH111+MTH113+PHY112
251000943,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000946,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000956,CSC103+ECEN111+MATH113/MATH211+MATH122
251000964,ECE151+MEC112+MTH112+MTH113+PHY112
251000968,ECE151+MEC112+MTH112+MTH113+PHY112
251000969,CSC103+MATH121+PHYS101C
251000970,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251000975,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251000987,ECE151+MEC111+PHY112
251000990,CSC103+MATH122+PHYS101C
251000991,CSC103+MATH100+SSCI102
251000993,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000994,ECE151+MEC112+MTH112+MTH113+PHY112
251000995,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251000999,ECE121+ECE151+MATH100
251001007,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001008,ARC111+ARC161+HUM103+INT121
251001009,APBI101+BIO102+CHM102+MATH102
251001010,ECE121+ECE151+MATH100
251001011,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001022,ECE121+ECE151+PHY111
251001023,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001025,ECE121+ECE151+PHY112
251001028,ARC111+ARC161+ECE151+HUM103+MTH113
251001029,CSC103+HUMA111+MATH121
251001030,ACCT201+ECON201+MATH201B
251001035,ECE151+MEC112+MTH112+MTH113+PHY112
251001038,CSC103+MATH113/MATH211+MATH121+PHYS101C
251001039,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001040,ECE121+ECE151+MTH113+PHY111/PHYS002+PHY112
251001043,ARC111+ARC161+HUM103
251001044,CSC103+HUMA111+MATH121+PHYS101C
251001047,ECE151+MEC111+MTH111+MTH113+MTH214+PHY111/PHYS002
251001049,ACCT201+MATH201B+MGMT201
251001057,ECE151+MEC112+PHY112
251001059,ECE121+ECE151+MTH112+MTH113+PHY112
251001061,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001065,ECE121+ECE151+MEC111+PHY111/PHYS002
251001085,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001089,ECE151+MEC111+MTH113+PHY112
251001090,ARC111+ARC161+ECE151+HUM103+MTH113
251001091,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001095,ARC111+ARC161+ECE151+HUM103+MTH113
251001099,ARC111+ARC161+ECE151+HUM103+MTH113
251001103,ACCT201+ECON201+MATH201B
251001105,CSC103+HUMA111+MATH121+PHYS101C
251001107,ACCT201+ECON201+MATH201B
251001110,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001111,ECE151+MEC112+MTH112+MTH113+PHY112
251001112,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001113,ACCT201+CSCE101B+MATH201B
251001117,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001118,CHM111+CVL211+CVL231+CVL331+ECE151+MTH113
251001119,ARC111+ARC161+ECE151+HUM103+PHY111/PHYS002
251001120,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001122,CSC103+ECEN111+MATH122
251001124,ACCT201+ECON201+MATH201B+MOIT301
251001125,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001126,CSC103+ECEN111+MATH121
251001139,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001142,MATH110B+MGMT201
251001144,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001146,ARC111+ARC161+ECE151+HUM103+MTH113
251001148,ECE121+ECE151+INT121+MTH112
251001149,CHM111+CVL211+ECE151+MTH112+MTH113
251001151,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001154,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001155,ACCT201+ECON201+MATH201B
251001156,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001159,ECE121+ECE151+MEC111+MTH113+PHY111
251001166,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001168,ECE151+MEC112+MTH112+MTH113+PHY112
251001171,ECE151+MEC112+MTH112+PHY112
251001179,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001180,CSC103+ECEN111+MATH121
251001182,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001188,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001195,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001196,ECE151+MEC112+MTH112+MTH113+PHY112
251001197,ACCT201+ECON201+MATH201B+MOIT301
251001200,CSC103+MATH113/MATH211+MATH121+PHYS101C
251001201,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001208,ACCT201+ECON201+MATH201B+MOIT301
251001215,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001221,ACCT201+ECON201+MATH201B+MOIT301
251001226,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001228,ARC111+ARC161+ECE151+HUM103+MTH113
251001233,MATH110B+MOIT301
251001246,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001247,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001250,INT121+MEC111+PHY112
251001251,ECE151+MEC112+MTH112+MTH113+NSCI102+PHY112
251001253,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001256,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001260,CHM111+CVL211+MTH112
251001262,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001264,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251001268,APBI101+BIO102+CHM102+MATH102
251001269,ACCT201+MATH201B+MGMT201+MOIT301
251001272,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001278,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001279,CSC103+ECEN111+MATH121
251001280,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251001285,ECE121+ECE151+MTH112+MTH113+PHY112
251001288,ECE151+MEC112+MTH112+MTH113+PHY112
251001289,ECE151+INT121+MEC112+MTH112+MTH113+PHY112
251001290,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001292,ECE121+ECE151+HUMA111+MTH112+MTH113+PHY112
251001297,CHM111+CVL211+ECE151+MTH112+MTH113
251001300,ECE151+INT121+PHY111/PHYS002
251001313,ECE151+MEC111+MTH112+PHY112
251001319,ECE121+ECE151+MTH112+MTH113+PHY112
251001320,CSC103+ECEN111+MATH122
251001322,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251001324,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001325,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001326,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001328,CSC102/CSCI102+MATH121+PHYS101C
251001329,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001331,ECE121+ECE151+MTH112+MTH113+PHY112
251001333,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001342,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001343,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001346,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001349,ECE151+MEC112+MTH112+MTH113+PHY112
251001350,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001354,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001357,CSC103+ECEN111+MATH121
251001361,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001363,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001367,ECE121+ECE151+MTH112+PHY112
251001370,ACCT201+ECON201+MATH201B
251001373,CSC102/CSCI102+MATH121+PHYS101C
251001374,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001380,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001385,ECE151+MEC112+MTH112+MTH113+PHY112
251001388,CSC101/CSC111+CSC102/CSCI102+MATH121
251001390,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001391,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001395,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001396,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001397,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001399,ECE151+MEC112+MTH112+MTH113+PHY112
251001400,ACCT201+ECON201+MATH201B+MGMT303
251001404,APBI101+APBI102+BIO102+CHM102+MATH102+PHY102
251001408,ACCT201+ECON201+MATH201B+MOIT301
251001411,ECE121+ECE151+MTH112+MTH113+PHY112
251001412,ACCT201+ECON201+MATH201B
251001416,CSC103+HUMA111+MATH113/MATH211+PHYS101C
251001423,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001424,ECE151+MEC112+MTH112+MTH113+PHY112
251001427,ACCT201+ECON201+MATH201B
251001428,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001432,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001435,ACCT201+MATH201B+MGMT201
251001436,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001437,ECE121+ECE151+MTH113+PHY112
251001438,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001443,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001445,ACCT201+MATH201B+MGMT201
251001449,INT121+MEC111+PHY112
251001450,ECE151+MEC112+MTH112+MTH113+PHY112
251001451,ECE151+MEC112+MTH112+PHY112
251001452,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001453,CSC103+ECEN111+MATH113/MATH211+MATH122
251001460,ACCT201+ECON201+MATH201B
251001461,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001463,CSC101/CSC111+CSC102/CSCI102+MATH100
251001465,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001474,ECE121+ECE151+INT121+MEC111+MTH112+PHY112
251001481,CSC103+ECEN111+HUMA111+MATH113/MATH211+MATH122
251001486,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001487,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001488,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001493,CSC103+HUMA111+MATH113/MATH211+MATH122+PHYS101C
251001495,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001497,ACCT201+ECON201+MATH201B
251001499,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001500,ECE121+ECE151+MTH112+MTH113+PHY112
251001501,ACCT201+ECON201+MATH201B+MOIT301
251001505,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001506,ACCT201+ECON201+MATH201B
251001509,BMD102+CSC103+MATH113/MATH211+MATH121+PHYS101C
251001510,MATH201B
251001511,CSC103+ECEN111+MATH113/MATH211+MATH122
251001517,CSC103+ECEN111+MATH121
251001523,ECE151+MEC112+MTH112+MTH113+NSCI102+PHY112
251001525,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
251001532,HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001533,ECE121+ECE151+MTH112+MTH113+PHY112
251001534,ECE121+ECE151+MTH112+MTH113+PHY112
251001537,ECE121+ECE151+MTH112+MTH113+PHY112
251001539,ACCT201+ECON201+MATH201B
251001541,CSC103+HUMA111+MATH113/MATH211+MATH121+PHYS101C
251001542,ECE121+ECE151+INT121+MTH112+MTH113+PHY112
